id,id_Key,Date_Proc,Lat_GMTCO,Lon_GMTCO,Date_Mscan,Date_LTZ,Temp_BB,Temp_Bkg,ESF_BB,RHI,RH,Methane_EQ,CO2_EQ,Area_Pixel,Area_BB,Cloud_Mask,QF_Fit,QF_Detect,Rad_DNB,Rad_M07,Rad_M08,Rad_M10,Rad_M11,Rad_M12,Rad_M13,Rad_M14,Rad_M15,Rad_M16,Tran_DNB,Tran_M07,Tran_M08,Tran_M10,Tran_M11,Tran_M12,Tran_M13,Tran_M14,Tran_M15,Tran_M16,PThm_M12,PThm_M13,PThm_M14,PThm_M15,PThm_M16,QF1_DNB,QF1_M07,QF1_M08,QF1_M10,QF_M11,QF1_M12,QF1_M13,QF1_M14,QF1_M15,QF1_M16,COT_IVCOP,EPS_IVCOP,QF1_IVCOP,QF2_IVCOP,QF3_IVCOP,DN_M10,Sample_M10,Line_M10,Sample_BT,Line_BT,Sample_DNB,Line_DNB,Lat_DNB,Lon_DNB,Dist_DNB,Thr_M07,Thr_M08,Thr_M10,Thr_M11,Thr_M16,SOLZ_GMTCO,SOLA_GMTCO,SATZ_GMTCO,SATA_GMTCO,SCVX_GMTCO,SCVY_GMTCO,SCVZ_GMTCO,SCPX_GMTCO,SCPY_GMTCO,SCPZ_GMTCO,SCAX_GMTCO,SCAY_GMTCO,SCAZ_GMTCO,QF1_GMTCO,QF2_GMTCO,QF1_VICMO,QF2_VICMO,QF3_VICMO,QF4_VICMO,QF5_VICMO,QF6_VICMO,Lat_Gring,Lon_Gring,CH_M12,CH_M13,File_M07,File_M08,File_M10,File_M11,File_M12,File_M13,File_M14,File_M15,File_M16,File_DNB,File_GDNB,File_GMTCO,File_GDNBO,File_VICMO,File_IVCOP,File_AC,Source_ID
9,x1172301E_y011990S_l0189_s0145_v30,2020/01/31 12:10:09,-1.198952,117.230133,2020/01/31 16:46:43.270,2020-02-01 00:46:43.270,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,0,425984,1.25698e-05,0.00608617,0.00807606,0.00696202,0.0242822,0.062276,0.119575,3.34541,4.14611,4.05435,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,36,145,189,999999,999999,279,194,-1.200562,117.232956,0.361285,0.0588335,0.125113,0.0481689,0.0236993,8.11414,160.616,163.822,65.6752,98.8863,1523.11,747.646,-7341.69,-4.53392e+06,5.59111e+06,-378970,-12.6794,4.52919,11.309,128,0,15,131,5,3,0,7,0.381892;-1.835658;-3.827627;-8.835881;-6.849840;-4.594363,115.694061;129.297134;142.927460;141.940750;128.177887;114.486618,0.000000;0.000741;0.001212;0.002154;0.022352;0.026796;0.038308;0.059516;0.071432;0.227021;0.388131;0.393652;0.393652;0.000000,-0.002007;-0.002008;-0.001890;-0.001030;0.024622;0.030371;0.046014;0.075236;0.093904;0.345240;0.653370;0.719648;999999.000000;999999.000000,SVM07_npp_d20200131_t1646234_e1647475_b42808_c20200131180817663592_noac_ops.h5,SVM08_npp_d20200131_t1646234_e1647475_b42808_c20200131180817667652_noac_ops.h5,SVM10_npp_d20200131_t1646234_e1647475_b42808_c20200131180817601390_noac_ops.h5,SVM11_npp_d20200131_t1646234_e1647475_b42808_c20200131180817605514_noac_ops.h5,SVM12_npp_d20200131_t1646234_e1647475_b42808_c20200131180817618865_noac_ops.h5,SVM13_npp_d20200131_t1646234_e1647475_b42808_c20200131180817622918_noac_ops.h5,SVM14_npp_d20200131_t1646234_e1647475_b42808_c20200131180817627295_noac_ops.h5,SVM15_npp_d20200131_t1646234_e1647475_b42808_c20200131180817630911_noac_ops.h5,SVM16_npp_d20200131_t1646234_e1647475_b42808_c20200131180817634971_noac_ops.h5,SVDNB_npp_d20200131_t1646234_e1647475_b42808_c20200131180817431982_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,GMTCO_npp_d20200131_t1646234_e1647475_b42808_c20200131180726418401_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,VICMO_npp_d20200131_t1646234_e1647475_b42808_c20200131180836341534_noac_ops.h5,,,
10,x1168062E_y012515S_l0206_s0110_v30,2020/01/31 12:10:09,-1.251457,116.806168,2020/01/31 16:46:45.049,2020-02-01 00:46:45.049,2003,999999,5.37794e-07,0.491167,0.972545,999999,999999,1.98007,1.06487,999999,1,375873,0.002626,0.030333,-0.0160996,0.0813185,0.0330221,0.211065,0.332457,5.20212,6.06182,5.57288,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,93,110,206,999999,999999,221,212,-1.251816,116.809242,0.343948,0.0588335,0.125113,0.0481689,0.0236993,8.11414,160.678,165.013,66.7034,98.8562,1531.85,736.701,-7340.95,-4.53121e+06,5.59243e+06,-392033,-13.0991,4.20428,6.85566,0,0,0,0,0,0,0,0,0.381892;-1.835658;-3.827627;-8.835881;-6.849840;-4.594363,115.694061;129.297134;142.927460;141.940750;128.177887;114.486618,0.000000;0.000741;0.001212;0.002154;0.022352;0.026796;0.038308;0.059516;0.071432;0.227021;0.388131;0.393652;0.393652;0.000000,-0.002007;-0.002008;-0.001890;-0.001030;0.024622;0.030371;0.046014;0.075236;0.093904;0.345240;0.653370;0.719648;999999.000000;999999.000000,SVM07_npp_d20200131_t1646234_e1647475_b42808_c20200131180817663592_noac_ops.h5,SVM08_npp_d20200131_t1646234_e1647475_b42808_c20200131180817667652_noac_ops.h5,SVM10_npp_d20200131_t1646234_e1647475_b42808_c20200131180817601390_noac_ops.h5,SVM11_npp_d20200131_t1646234_e1647475_b42808_c20200131180817605514_noac_ops.h5,SVM12_npp_d20200131_t1646234_e1647475_b42808_c20200131180817618865_noac_ops.h5,SVM13_npp_d20200131_t1646234_e1647475_b42808_c20200131180817622918_noac_ops.h5,SVM14_npp_d20200131_t1646234_e1647475_b42808_c20200131180817627295_noac_ops.h5,SVM15_npp_d20200131_t1646234_e1647475_b42808_c20200131180817630911_noac_ops.h5,SVM16_npp_d20200131_t1646234_e1647475_b42808_c20200131180817634971_noac_ops.h5,SVDNB_npp_d20200131_t1646234_e1647475_b42808_c20200131180817431982_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,GMTCO_npp_d20200131_t1646234_e1647475_b42808_c20200131180726418401_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,VICMO_npp_d20200131_t1646234_e1647475_b42808_c20200131180836341534_noac_ops.h5,,,
11,x1168182E_y012534S_l0206_s0111_v30,2020/01/31 12:10:09,-1.253364,116.818161,2020/01/31 16:46:45.049,2020-02-01 00:46:45.049,2254,999999,6.9771e-07,1.0203,2.01488,999999,999999,1.97478,1.37783,999999,1,375625,0.0442681,0.0474621,0.180328,0.134803,0.0907055,0.214364,0.325889,5.15338,6.00642,5.54341,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,134,111,206,999999,999999,222,212,-1.252936,116.816002,0.244574,0.0588335,0.125113,0.0481689,0.0236993,8.11414,160.673,164.981,66.6734,98.8559,1531.85,736.701,-7340.95,-4.53121e+06,5.59243e+06,-392033,-13.0991,4.20428,6.85566,0,0,0,0,0,0,0,0,0.381892;-1.835658;-3.827627;-8.835881;-6.849840;-4.594363,115.694061;129.297134;142.927460;141.940750;128.177887;114.486618,0.000000;0.000741;0.001212;0.002154;0.022352;0.026796;0.038308;0.059516;0.071432;0.227021;0.388131;0.393652;0.393652;0.000000,-0.002007;-0.002008;-0.001890;-0.001030;0.024622;0.030371;0.046014;0.075236;0.093904;0.345240;0.653370;0.719648;999999.000000;999999.000000,SVM07_npp_d20200131_t1646234_e1647475_b42808_c20200131180817663592_noac_ops.h5,SVM08_npp_d20200131_t1646234_e1647475_b42808_c20200131180817667652_noac_ops.h5,SVM10_npp_d20200131_t1646234_e1647475_b42808_c20200131180817601390_noac_ops.h5,SVM11_npp_d20200131_t1646234_e1647475_b42808_c20200131180817605514_noac_ops.h5,SVM12_npp_d20200131_t1646234_e1647475_b42808_c20200131180817618865_noac_ops.h5,SVM13_npp_d20200131_t1646234_e1647475_b42808_c20200131180817622918_noac_ops.h5,SVM14_npp_d20200131_t1646234_e1647475_b42808_c20200131180817627295_noac_ops.h5,SVM15_npp_d20200131_t1646234_e1647475_b42808_c20200131180817630911_noac_ops.h5,SVM16_npp_d20200131_t1646234_e1647475_b42808_c20200131180817634971_noac_ops.h5,SVDNB_npp_d20200131_t1646234_e1647475_b42808_c20200131180817431982_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,GMTCO_npp_d20200131_t1646234_e1647475_b42808_c20200131180726418401_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,VICMO_npp_d20200131_t1646234_e1647475_b42808_c20200131180836341534_noac_ops.h5,,,
12,x1168130E_y012486S_l0214_s0111_v30,2020/01/31 12:10:09,-1.248577,116.813026,2020/01/31 16:46:46.829,2020-02-01 00:46:46.829,1950,999999,1.26374e-06,1.03715,2.04724,999999,999999,1.97391,2.4945,3,1,507717,0.00106488,0.071515,0.119889,0.147848,0.0959495,0.227021,0.34524,5.19893,6.03139,5.5556,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,144,111,214,999999,999999,221,211,-1.245159,116.810356,0.482564,0.0588335,0.125113,0.0481689,0.0236993,8.11414,160.677,164.971,66.6684,99.3715,1540.59,725.751,-7340.19,-4.52847e+06,5.59373e+06,-405094,-14.3067,4.20376,2.58301,128,0,14,133,1,3,0,6,0.381892;-1.835658;-3.827627;-8.835881;-6.849840;-4.594363,115.694061;129.297134;142.927460;141.940750;128.177887;114.486618,0.000000;0.000741;0.001212;0.002154;0.022352;0.026796;0.038308;0.059516;0.071432;0.227021;0.388131;0.393652;0.393652;0.000000,-0.002007;-0.002008;-0.001890;-0.001030;0.024622;0.030371;0.046014;0.075236;0.093904;0.345240;0.653370;0.719648;999999.000000;999999.000000,SVM07_npp_d20200131_t1646234_e1647475_b42808_c20200131180817663592_noac_ops.h5,SVM08_npp_d20200131_t1646234_e1647475_b42808_c20200131180817667652_noac_ops.h5,SVM10_npp_d20200131_t1646234_e1647475_b42808_c20200131180817601390_noac_ops.h5,SVM11_npp_d20200131_t1646234_e1647475_b42808_c20200131180817605514_noac_ops.h5,SVM12_npp_d20200131_t1646234_e1647475_b42808_c20200131180817618865_noac_ops.h5,SVM13_npp_d20200131_t1646234_e1647475_b42808_c20200131180817622918_noac_ops.h5,SVM14_npp_d20200131_t1646234_e1647475_b42808_c20200131180817627295_noac_ops.h5,SVM15_npp_d20200131_t1646234_e1647475_b42808_c20200131180817630911_noac_ops.h5,SVM16_npp_d20200131_t1646234_e1647475_b42808_c20200131180817634971_noac_ops.h5,SVDNB_npp_d20200131_t1646234_e1647475_b42808_c20200131180817431982_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,GMTCO_npp_d20200131_t1646234_e1647475_b42808_c20200131180726418401_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,VICMO_npp_d20200131_t1646234_e1647475_b42808_c20200131180836341534_noac_ops.h5,,,
13,x1168251E_y012506S_l0214_s0112_v30,2020/01/31 12:10:09,-1.250582,116.825058,2020/01/31 16:46:46.829,2020-02-01 00:46:46.829,1925,999999,5.56338e-07,0.432746,0.851913,999999,999999,1.96862,1.09522,3,1,374849,0.00214565,0.0378611,0.0534055,0.0656645,0.0359354,0.197465,0.3157,5.11982,5.96546,5.50955,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,81,112,214,999999,999999,223,211,-1.247397,116.823814,0.380455,0.0588335,0.125113,0.0481689,0.0236993,8.11414,160.672,164.939,66.6383,99.3713,1540.59,725.751,-7340.19,-4.52847e+06,5.59373e+06,-405094,-14.3067,4.20376,2.58301,128,0,14,129,1,3,0,6,0.381892;-1.835658;-3.827627;-8.835881;-6.849840;-4.594363,115.694061;129.297134;142.927460;141.940750;128.177887;114.486618,0.000000;0.000741;0.001212;0.002154;0.022352;0.026796;0.038308;0.059516;0.071432;0.227021;0.388131;0.393652;0.393652;0.000000,-0.002007;-0.002008;-0.001890;-0.001030;0.024622;0.030371;0.046014;0.075236;0.093904;0.345240;0.653370;0.719648;999999.000000;999999.000000,SVM07_npp_d20200131_t1646234_e1647475_b42808_c20200131180817663592_noac_ops.h5,SVM08_npp_d20200131_t1646234_e1647475_b42808_c20200131180817667652_noac_ops.h5,SVM10_npp_d20200131_t1646234_e1647475_b42808_c20200131180817601390_noac_ops.h5,SVM11_npp_d20200131_t1646234_e1647475_b42808_c20200131180817605514_noac_ops.h5,SVM12_npp_d20200131_t1646234_e1647475_b42808_c20200131180817618865_noac_ops.h5,SVM13_npp_d20200131_t1646234_e1647475_b42808_c20200131180817622918_noac_ops.h5,SVM14_npp_d20200131_t1646234_e1647475_b42808_c20200131180817627295_noac_ops.h5,SVM15_npp_d20200131_t1646234_e1647475_b42808_c20200131180817630911_noac_ops.h5,SVM16_npp_d20200131_t1646234_e1647475_b42808_c20200131180817634971_noac_ops.h5,SVDNB_npp_d20200131_t1646234_e1647475_b42808_c20200131180817431982_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,GMTCO_npp_d20200131_t1646234_e1647475_b42808_c20200131180726418401_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,VICMO_npp_d20200131_t1646234_e1647475_b42808_c20200131180836341534_noac_ops.h5,,,
20,x1172168E_y017278S_l0269_s0155_v30,2020/01/31 12:10:09,-1.727807,117.216835,2020/01/31 16:46:52.166,2020-02-01 00:46:52.166,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,0,425984,-3.45289e-06,-0.0124842,-0.000989825,0.00957102,0.0248649,0.109942,0.198145,4.35148,5.22664,5.03543,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,38,155,269,999999,999999,294,274,-1.728342,117.213821,0.340011,0.0588335,0.125113,0.0481689,0.0236993,8.11414,160.101,164.166,65.39,98.9899,1566.75,692.873,-7337.77,-4.52018e+06,5.59752e+06,-444268,-14.5231,3.66225,1.5361,0,0,15,131,1,3,0,7,0.381892;-1.835658;-3.827627;-8.835881;-6.849840;-4.594363,115.694061;129.297134;142.927460;141.940750;128.177887;114.486618,0.000000;0.000741;0.001212;0.002154;0.022352;0.026796;0.038308;0.059516;0.071432;0.227021;0.388131;0.393652;0.393652;0.000000,-0.002007;-0.002008;-0.001890;-0.001030;0.024622;0.030371;0.046014;0.075236;0.093904;0.345240;0.653370;0.719648;999999.000000;999999.000000,SVM07_npp_d20200131_t1646234_e1647475_b42808_c20200131180817663592_noac_ops.h5,SVM08_npp_d20200131_t1646234_e1647475_b42808_c20200131180817667652_noac_ops.h5,SVM10_npp_d20200131_t1646234_e1647475_b42808_c20200131180817601390_noac_ops.h5,SVM11_npp_d20200131_t1646234_e1647475_b42808_c20200131180817605514_noac_ops.h5,SVM12_npp_d20200131_t1646234_e1647475_b42808_c20200131180817618865_noac_ops.h5,SVM13_npp_d20200131_t1646234_e1647475_b42808_c20200131180817622918_noac_ops.h5,SVM14_npp_d20200131_t1646234_e1647475_b42808_c20200131180817627295_noac_ops.h5,SVM15_npp_d20200131_t1646234_e1647475_b42808_c20200131180817630911_noac_ops.h5,SVM16_npp_d20200131_t1646234_e1647475_b42808_c20200131180817634971_noac_ops.h5,SVDNB_npp_d20200131_t1646234_e1647475_b42808_c20200131180817431982_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,GMTCO_npp_d20200131_t1646234_e1647475_b42808_c20200131180726418401_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,VICMO_npp_d20200131_t1646234_e1647475_b42808_c20200131180836341534_noac_ops.h5,,,
21,x1158659E_y018944S_l0339_s0050_v30,2020/01/31 12:10:09,-1.894370,115.865883,2020/01/31 16:47:01.063,2020-02-01 00:47:01.063,914,276,4.70965e-05,1.86415,4.36743,999999,999999,2.34286,110.34,999999,34,13872,0.000291316,-0.011757,0.0322517,0.0187025,0.0184556,0.26331,0.411815,5.8502,6.74719,6.09237,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,45,50,339,999999,999999,109,332,-1.893429,115.867203,0.180188,0.0588335,0.125113,0.0481689,0.0236993,8.11414,160.257,167.855,68.5317,99.7588,1610.18,637.988,-7333.24,-4.50605e+06,5.60344e+06,-509527,-18.2317,1.09606,-16.2115,128,0,0,0,0,0,0,0,0.381892;-1.835658;-3.827627;-8.835881;-6.849840;-4.594363,115.694061;129.297134;142.927460;141.940750;128.177887;114.486618,0.000000;0.000741;0.001212;0.002154;0.022352;0.026796;0.038308;0.059516;0.071432;0.227021;0.388131;0.393652;0.393652;0.000000,-0.002007;-0.002008;-0.001890;-0.001030;0.024622;0.030371;0.046014;0.075236;0.093904;0.345240;0.653370;0.719648;999999.000000;999999.000000,SVM07_npp_d20200131_t1646234_e1647475_b42808_c20200131180817663592_noac_ops.h5,SVM08_npp_d20200131_t1646234_e1647475_b42808_c20200131180817667652_noac_ops.h5,SVM10_npp_d20200131_t1646234_e1647475_b42808_c20200131180817601390_noac_ops.h5,SVM11_npp_d20200131_t1646234_e1647475_b42808_c20200131180817605514_noac_ops.h5,SVM12_npp_d20200131_t1646234_e1647475_b42808_c20200131180817618865_noac_ops.h5,SVM13_npp_d20200131_t1646234_e1647475_b42808_c20200131180817622918_noac_ops.h5,SVM14_npp_d20200131_t1646234_e1647475_b42808_c20200131180817627295_noac_ops.h5,SVM15_npp_d20200131_t1646234_e1647475_b42808_c20200131180817630911_noac_ops.h5,SVM16_npp_d20200131_t1646234_e1647475_b42808_c20200131180817634971_noac_ops.h5,SVDNB_npp_d20200131_t1646234_e1647475_b42808_c20200131180817431982_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,GMTCO_npp_d20200131_t1646234_e1647475_b42808_c20200131180726418401_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,VICMO_npp_d20200131_t1646234_e1647475_b42808_c20200131180836341534_noac_ops.h5,,,
26,x1161877E_y032268S_l0523_s0099_v30,2020/01/31 12:10:09,-3.226846,116.187744,2020/01/31 16:47:20.635,2020-02-01 00:47:20.635,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,0,425984,5.54038e-06,-0.00746744,0.011098,0.017398,0.0248649,0.150742,0.248759,3.99828,4.75152,4.17085,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,44,99,523,999999,999999,200,525,-3.223380,116.186668,0.403903,0.0588335,0.125113,0.0481689,0.0236993,8.11414,158.87,167.542,67.0428,99.5139,1704.98,516.869,-7321.09,-4.4736e+06,5.61474e+06,-652939,-15.5462,2.38326,3.28826,0,0,15,131,5,3,0,6,0.381892;-1.835658;-3.827627;-8.835881;-6.849840;-4.594363,115.694061;129.297134;142.927460;141.940750;128.177887;114.486618,0.000000;0.000741;0.001212;0.002154;0.022352;0.026796;0.038308;0.059516;0.071432;0.227021;0.388131;0.393652;0.393652;0.000000,-0.002007;-0.002008;-0.001890;-0.001030;0.024622;0.030371;0.046014;0.075236;0.093904;0.345240;0.653370;0.719648;999999.000000;999999.000000,SVM07_npp_d20200131_t1646234_e1647475_b42808_c20200131180817663592_noac_ops.h5,SVM08_npp_d20200131_t1646234_e1647475_b42808_c20200131180817667652_noac_ops.h5,SVM10_npp_d20200131_t1646234_e1647475_b42808_c20200131180817601390_noac_ops.h5,SVM11_npp_d20200131_t1646234_e1647475_b42808_c20200131180817605514_noac_ops.h5,SVM12_npp_d20200131_t1646234_e1647475_b42808_c20200131180817618865_noac_ops.h5,SVM13_npp_d20200131_t1646234_e1647475_b42808_c20200131180817622918_noac_ops.h5,SVM14_npp_d20200131_t1646234_e1647475_b42808_c20200131180817627295_noac_ops.h5,SVM15_npp_d20200131_t1646234_e1647475_b42808_c20200131180817630911_noac_ops.h5,SVM16_npp_d20200131_t1646234_e1647475_b42808_c20200131180817634971_noac_ops.h5,SVDNB_npp_d20200131_t1646234_e1647475_b42808_c20200131180817431982_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,GMTCO_npp_d20200131_t1646234_e1647475_b42808_c20200131180726418401_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,VICMO_npp_d20200131_t1646234_e1647475_b42808_c20200131180836341534_noac_ops.h5,,,
32,x1164952E_y049001S_l0765_s0160_v30,2020/01/31 12:10:09,-4.900087,116.495186,2020/01/31 16:47:47.324,2020-02-01 00:47:47.324,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,0,438272,6.95486e-06,-0.0179009,0.011098,0.00435302,0.0236995,0.0925051,0.1592,3.45009,4.27757,3.99712,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,34,160,765,999999,999999,301,768,-4.892457,116.494629,0.851674,0.0588335,0.125113,0.0481689,0.0236993,8.11414,157.146,167.402,65.2552,99.6879,1832.57,350.96,-7299.69,-4.42639e+06,5.62632e+06,-848059,-14.6164,2.3947,-10.6568,128,0,15,131,5,3,0,6,0.381892;-1.835658;-3.827627;-8.835881;-6.849840;-4.594363,115.694061;129.297134;142.927460;141.940750;128.177887;114.486618,0.000000;0.000741;0.001212;0.002154;0.022352;0.026796;0.038308;0.059516;0.071432;0.227021;0.388131;0.393652;0.393652;0.000000,-0.002007;-0.002008;-0.001890;-0.001030;0.024622;0.030371;0.046014;0.075236;0.093904;0.345240;0.653370;0.719648;999999.000000;999999.000000,SVM07_npp_d20200131_t1646234_e1647475_b42808_c20200131180817663592_noac_ops.h5,SVM08_npp_d20200131_t1646234_e1647475_b42808_c20200131180817667652_noac_ops.h5,SVM10_npp_d20200131_t1646234_e1647475_b42808_c20200131180817601390_noac_ops.h5,SVM11_npp_d20200131_t1646234_e1647475_b42808_c20200131180817605514_noac_ops.h5,SVM12_npp_d20200131_t1646234_e1647475_b42808_c20200131180817618865_noac_ops.h5,SVM13_npp_d20200131_t1646234_e1647475_b42808_c20200131180817622918_noac_ops.h5,SVM14_npp_d20200131_t1646234_e1647475_b42808_c20200131180817627295_noac_ops.h5,SVM15_npp_d20200131_t1646234_e1647475_b42808_c20200131180817630911_noac_ops.h5,SVM16_npp_d20200131_t1646234_e1647475_b42808_c20200131180817634971_noac_ops.h5,SVDNB_npp_d20200131_t1646234_e1647475_b42808_c20200131180817431982_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,GMTCO_npp_d20200131_t1646234_e1647475_b42808_c20200131180726418401_noac_ops.h5,GDNBO_npp_d20200131_t1646234_e1647475_b42808_c20200131180817422415_noac_ops.h5,VICMO_npp_d20200131_t1646234_e1647475_b42808_c20200131180836341534_noac_ops.h5,,,
1,x1153348E_y020114S_l0045_s2987_v30,2020/01/31 14:12:19,-2.011449,115.334846,2020/01/31 18:27:25.669,2020-02-01 02:27:25.669,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,0,430080,6.65859e-07,0.00681096,0.0171419,0.00826652,0.0242822,0.0461179,0.101842,3.4437,4.43594,4.41908,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,999999,999999,999999,999999,37,2987,45,999999,999999,3693,49,-2.008831,115.336472,0.34277,0.0588751,0.125325,0.0482873,0.0240799,8.26348,145.588,125.45,63.6339,-81.1452,1607.32,386.537,-7351.96,-1.77915e+06,6.98499e+06,-29731,-15.2059,-0.0556752,0.63616,128,0,14,1,1,3,0,5,2.181711;0.017141;-2.025507;-7.029232;-4.998028;-2.803487,90.721458;104.337250;117.943855;116.917473;103.220627;89.557899,0.000000;0.000337;0.000875;0.001548;0.002289;0.005251;0.018851;0.031441;0.097353;0.112501;0.136267;0.204804;0.275697;0.323700;0.326730;0.342417;0.396143;0.396479;0.396614;0.396614;0.000000,-0.001267;-0.001490;-0.001633;-0.001110;-0.000369;0.002703;0.019727;0.035662;0.123630;0.146517;0.182730;0.289600;0.404577;0.482447;0.488465;0.524780;0.707731;0.711162;0.719530;999999.000000;999999.000000,SVM07_npp_d20200131_t1827218_e1828460_b42809_c20200131195008728958_noac_ops.h5,SVM08_npp_d20200131_t1827218_e1828460_b42809_c20200131195008733737_noac_ops.h5,SVM10_npp_d20200131_t1827218_e1828460_b42809_c20200131195008647479_noac_ops.h5,SVM11_npp_d20200131_t1827218_e1828460_b42809_c20200131195008654722_noac_ops.h5,SVM12_npp_d20200131_t1827218_e1828460_b42809_c20200131195008664318_noac_ops.h5,SVM13_npp_d20200131_t1827218_e1828460_b42809_c20200131195008671947_noac_ops.h5,SVM14_npp_d20200131_t1827218_e1828460_b42809_c20200131195008684411_noac_ops.h5,SVM15_npp_d20200131_t1827218_e1828460_b42809_c20200131195008690685_noac_ops.h5,SVM16_npp_d20200131_t1827218_e1828460_b42809_c20200131195008696532_noac_ops.h5,SVDNB_npp_d20200131_t1827218_e1828460_b42809_c20200131194959578820_noac_ops.h5,GDNBO_npp_d20200131_t1827218_e1828460_b42809_c20200131194959566973_noac_ops.h5,GMTCO_npp_d20200131_t1827218_e1828460_b42809_c20200131194929159568_noac_ops.h5,GDNBO_npp_d20200131_t1827218_e1828460_b42809_c20200131194959566973_noac_ops.h5,VICMO_npp_d20200131_t1827218_e1828460_b42809_c20200131195030965430_noac_ops.h5,,,
